95397262,3309571,1.35,1470030378152
95397262,3309574,1.0,1470030378152
95397262,3309578,1.0,1470030378152
95397262,3309582,1.0,1470030378152
95397262,3309586,2.25,1470030378152
95397262,3309590,1.0,1470030378152
95397262,3309594,1.0,1470030378152
95397262,3309598,1.0,1470030378152
95397262,3309602,1.8,1470030378152
95397262,3309605,1.0,1470030378152
95397262,3309608,1.0,1470030378152
95397262,3309612,1.0,1470030378152
95397262,3309616,1.0,1470030378152
95397262,22504509,1.0,1470030378152
95397262,22504510,1.0,1470030378152
95397262,22504511,1.0,1470030378152
95397262,22504512,1.0,1470030378152
95397262,22504513,1.0,1470030378152
95397262,22504514,1.0,1470030378152
95397262,22504515,1.0,1470030378152
95397262,22504516,1.0,1470030378152
95397262,22504517,1.0,1470030378152
95397262,22504518,1.0,1470030378152
95397262,22504519,1.0,1470030378152
95397262,22504520,1.0,1470030378152
95397262,3309619,1.0,1470030378152
95397262,3309622,1.0,1470030378152
95397262,3309625,1.0,1470030378152
95397262,3309628,1.0,1470030378152
95397262,3309631,1.0,1470030378152
95397262,3309634,1.0,1470030378152
95397262,3309637,1.0,1470030378152
95397262,3309640,2.25,1470030378152
574894008,17538870,8.55,1487057962821
574894008,5173570,8.1,1487057962821
574894008,19277680,4.05,1487057962821
574894008,2700745,8.55,1487057962821
574894008,18496416,7.2,1487057962821
574894008,19711402,7.2,1487057962821
574894008,3405868,9.0,1487057962821
574894008,19392893,3.6,1487057962821
574894008,5208660,6.75,1487057962821
574894008,989835,5.4,1487057962821
574894008,21669622,8.55,1487057962821
574894008,16275458,8.1,1487057962821
574894008,17110579,9.0,1487057962821
574894008,1215396,9.0,1487057962821
574894008,22289373,5.85,1487057962821
574894008,2530205,7.2,1487057962821
574894008,4424930,9.0,1487057962821
574894008,5264844,8.55,1487057962821
574894008,27728244,7.65,1487057962821
574894008,16409002,9.0,1487057962821
574894008,2923192,8.55,1487057962821
574894008,3986068,4.05,1487057962821
574894008,3167047,6.3,1487057962821
574894008,4278232,9.0,1487057962821
574894008,36529324,2.25,1487057962821
574894008,16682671,8.1,1487057962821
574894008,2530213,9.0,1487057962821
574894008,16852727,7.2,1487057962821
574894008,17859869,2.25,1487057962821
574894008,2747650,8.55,1487057962821
574894008,26678425,6.3,1487057962821
574894008,18070630,6.3,1487057962821
574894008,4083902,8.55,1487057962821
574894008,22566555,9.0,1487057962821
574894008,2873963,7.65,1487057962821
574894008,3405267,9.0,1487057962821
574894008,28838926,2.25,1487057962821
574894008,3573371,2.25,1487057962821
574894008,22541441,4.5,1487057962821
574894008,3225595,9.0,1487057962821
574894008,2537393,6.75,1487057962821
574894008,25714226,8.55,1487057962821
574894008,18248330,8.55,1487057962821
574894008,17298696,5.85,1487057962821
574894008,2868294,7.65,1487057962821
574894008,2183324,5.85,1487057962821
574894008,16866864,8.55,1487057962821
574894008,1777926,9.0,1487057962821
574894008,3986452,8.55,1487057962821
574894008,1306046,9.0,1487057962821
77349670,1789525,7.2,1460526431101
77349670,26625301,9.0,1460526431101
77349670,18348395,7.65,1460526431101
77349670,29534959,8.1,1460526431101
77349670,16493015,4.95,1460526431101
77349670,29567406,6.75,1460526431101
77349670,19682917,6.3,1460526431101
77349670,28837223,8.1,1460526431101
77349670,1804525,4.5,1460526431101
77349670,19444242,8.1,1460526431101
77349670,19086631,3.15,1460526431101
77349670,17538879,9.0,1460526431101
77349670,16492986,2.7,1460526431101
77349670,26156811,3.15,1460526431101
77349670,19155383,4.95,1460526431101
77349670,22453879,7.65,1460526431101
77349670,5054259,4.5,1460526431101
77349670,4095028,4.05,1460526431101
77349670,21433365,4.5,1460526431101
77349670,18166883,7.65,1460526431101
77349670,17066920,4.5,1460526431101
77349670,19157074,4.5,1460526431101
77349670,17635267,3.6,1460526431101
77349670,18085997,5.85,1460526431101
77349670,18516079,6.3,1460526431101
77349670,3952314,9.0,1460526431101
77349670,17380758,8.1,1460526431101
77349670,28160398,8.55,1460526431101
77349670,27234472,5.4,1460526431101
77349670,16468965,2.25,1460526431101
77349670,26510116,8.1,1460526431101
77349670,18379072,4.05,1460526431101
77349670,19163789,3.6,1460526431101
77349670,16491633,6.75,1460526431101
77349670,19460191,3.15,1460526431101
77349670,17260341,5.4,1460526431101
77349670,3495571,3.15,1460526431101
77349670,4263218,9.0,1460526431101
77349670,4178754,3.6,1460526431101
77349670,18298319,3.15,1460526431101
77349670,3564565,5.4,1460526431101
77349670,26199445,9.0,1460526431101
77349670,21311956,9.0,1460526431101
77349670,1226969,4.05,1460526431101
77349670,21558230,7.65,1460526431101
77349670,18172483,8.55,1460526431101
77349670,4340445,6.3,1460526431101
77349670,4173104,5.4,1460526431101
77349670,18367794,3.15,1460526431101
77349670,21433291,4.5,1460526431101
77349670,19167956,7.65,1460526431101
77349670,17300667,2.7,1460526431101
77349670,21433258,4.05,1460526431101
77349670,19167995,4.95,1460526431101
77349670,16468963,2.25,1460526431101
77349670,1711111,7.65,1460526431101
77349670,18036017,2.25,1460526431101
77349670,21256512,5.85,1460526431101
77349670,27005247,3.6,1460526431101
77349670,21471200,8.55,1460526431101
77349670,19167990,6.75,1460526431101
77349670,3882667,3.15,1460526431101
77349670,17673353,2.25,1460526431101
77349670,17483914,8.1,1460526431101
77349670,16603445,2.25,1460526431101
77349670,21723166,2.25,1460526431101
77349670,16847888,7.2,1460526431101
77349670,19081781,5.4,1460526431101
77349670,22227289,3.6,1460526431101
77349670,21256116,2.25,1460526431101
77349670,1945494,4.5,1460526431101
77349670,18367789,5.85,1460526431101
77349670,18031890,7.2,1460526431101
77349670,17266042,6.75,1460526431101
77349670,17380614,8.1,1460526431101
77349670,22499296,5.85,1460526431101
77349670,4173179,7.2,1460526431101
77349670,20006077,6.3,1460526431101
77349670,18367847,6.75,1460526431101
77349670,5197518,2.7,1460526431101
77349670,18367831,5.4,1460526431101
77349670,5051972,6.3,1460526431101
77349670,19152882,2.7,1460526431101
77349670,16492988,4.95,1460526431101
77349670,21615107,5.4,1460526431101
77349670,17403672,4.05,1460526431101
77349670,1227015,2.7,1460526431101
77349670,18031925,5.4,1460526431101
77349670,1711120,6.75,1460526431101
77349670,16686552,3.6,1460526431101
77349670,4278544,8.55,1460526431101
77349670,18367864,2.25,1460526431101
77349670,21471213,4.5,1460526431101
77349670,27141126,2.25,1460526431101
77349670,21255921,6.3,1460526431101
77349670,17380622,8.55,1460526431101
77349670,1227012,2.25,1460526431101
77349670,4098780,4.95,1460526431101
77349670,3879244,2.25,1460526431101
77349670,19081812,4.5,1460526431101
77349670,18919387,7.2,1460526431101
77349670,5159464,9.0,1460526431101
77349670,4981401,7.65,1460526431101
77349670,17238008,1.8,1460526431101
77349670,17781676,6.75,1460526431101
77349670,16508306,2.25,1460526431101
77349670,3230703,6.3,1460526431101
77349670,22561746,8.1,1460526431101
77349670,26476880,8.55,1460526431101
77349670,21312191,2.7,1460526431101
77349670,18367793,2.25,1460526431101
77349670,26358703,2.25,1460526431101
77349670,21256522,2.25,1460526431101
77349670,19155327,4.95,1460526431101
77349670,17666161,2.25,1460526431101
77349670,19163783,2.25,1460526431101
77349670,28865381,7.65,1460526431101
77349670,4173060,9.0,1460526431101
77349670,4174901,4.5,1460526431101
77349670,19164053,4.5,1460526431101
77349670,18367841,8.1,1460526431101
77349670,16492975,5.4,1460526431101
77349670,21162706,8.1,1460526431101
77349670,17380616,6.3,1460526431101
77349670,29535483,9.0,1460526431101
77349670,794080,9.0,1460526431101
77349670,21615094,6.3,1460526431101
77349670,17839383,3.15,1460526431101
77349670,4278394,9.0,1460526431101
77349670,26650890,3.6,1460526431101
77349670,2313941,2.25,1460526431101
77349670,19928565,7.2,1460526431101
77349670,3952781,9.0,1460526431101
77349670,5052468,7.2,1460526431101
77349670,19167992,5.4,1460526431101
77349670,16148864,2.25,1460526431101
77349670,18367928,5.85,1460526431101
77349670,16492983,3.15,1460526431101
77349670,16493070,3.15,1460526431101
77349670,16493012,5.4,1460526431101
77349670,5048269,8.55,1460526431101
77349670,17266504,7.2,1460526431101
77349670,2313935,5.4,1460526431101
77349670,3564489,7.65,1460526431101
77349670,1936601,9.0,1460526431101
77349670,27907936,8.55,1460526431101
77349670,17456167,9.0,1460526431101
77349670,3952592,2.7,1460526431101
77349670,25888654,9.0,1460526431101
77349670,1088100,2.25,1460526431101
469047234,346085,9.0,1487686497686
469047234,328153,9.0,1487686497686
469047234,66378,9.0,1487686497686
469047234,186436,9.0,1487686497686
469047234,110191,9.0,1487686497686
469047234,113289,9.0,1487686497686
469047234,433681226,8.55,1487686497686
469047234,27874886,4.95,1487686497686
469047234,31514849,8.55,1487686497686
469047234,95396,9.0,1487686497686
469047234,190563,9.0,1487686497686
469047234,156846,9.0,1487686497686
469047234,309276,9.0,1487686497686
469047234,317885,9.0,1487686497686
469047234,329925,9.0,1487686497686
469047234,191171,9.0,1487686497686
469047234,64386,9.0,1487686497686
469047234,287686,9.0,1487686497686
469047234,28111267,9.0,1487686497686
469047234,298258,9.0,1487686497686
469047234,224133,9.0,1487686497686
469047234,33471531,9.0,1487686497686
469047234,224086,9.0,1487686497686
469047234,344877,9.0,1487686497686
469047234,316486,9.0,1487686497686
469047234,86464,9.0,1487686497686
469047234,118083,9.0,1487686497686
469047234,67015,9.0,1487686497686
469047234,191232,9.0,1487686497686
469047234,328169,9.0,1487686497686
469047234,287667,9.0,1487686497686
469047234,94547,9.0,1487686497686
469047234,115569,9.0,1487686497686
469047234,34218403,4.5,1487686497686
469047234,64288,9.0,1487686497686
469047234,65766,9.0,1487686497686
469047234,189146,8.55,1487686497686
469047234,210774,8.1,1487686497686
469047234,65933,9.0,1487686497686
469047234,28406634,9.0,1487686497686
571472133,474943108,7.15,1493394229821
571472133,448520254,10.0,1493394229821
571472133,473571419,6.6,1493394229821
571472133,474764310,6.05,1493394229821
571472133,474791229,7.7,1493394229821
571472133,422094683,4.4,1493394229821
571472133,447076286,3.85,1493394229821
571472133,459954698,5.5,1493394229821
571472133,459954783,4.95,1493394229821
571472133,431080270,4.95,1493394229821
571472133,438466187,9.9,1493394229821
571472133,438456252,7.7,1493394229821
571472133,417247606,8.25,1493394229821
571472133,438466189,10.0,1493394229821
571472133,454125899,9.35,1493394229821
571472133,438456244,9.35,1493394229821
571472133,461858863,8.25,1493394229821
571472133,450048122,7.7,1493394229821
571472133,448316305,9.35,1493394229821
571472133,437292537,8.8,1493394229821
571472133,448316306,9.9,1493394229821
571472133,424474576,10.0,1493394229821
571472133,417247555,8.25,1493394229821
571472133,449818524,10.0,1493394229821
571472133,410801082,6.6,1493394229821
571472133,461332153,7.7,1493394229821
571472133,452986199,9.35,1493394229821
571472133,437605852,3.3,1493394229821
571472133,458711735,8.25,1493394229821
571472133,447280060,5.5,1493394229821
571472133,26481830,2.75,1493394229821
571472133,462516511,9.9,1493394229821
571472133,454231331,9.35,1493394229821
571472133,462516398,4.95,1493394229821
571472133,431357917,3.3,1493394229821
571472133,456175767,2.75,1493394229821
571472133,466126061,9.35,1493394229821
571472133,417247608,8.8,1493394229821
571472133,438456246,8.8,1493394229821
571472133,455502455,4.95,1493394229821
571472133,449824613,9.35,1493394229821
571472133,456185784,8.25,1493394229821
571472133,426852423,9.9,1493394229821
571472133,443875506,10.0,1493394229821
571472133,437290540,8.25,1493394229821
571472133,438803243,10.0,1493394229821
571472133,421423779,2.75,1493394229821
571472133,424057314,10.0,1493394229821
571472133,461811950,4.4,1493394229821
571472133,431853411,7.15,1493394229821
571472133,428350012,7.7,1493394229821
571472133,428350040,7.15,1493394229821
571472133,429210161,2.75,1493394229821
571472133,441116336,7.15,1493394229821
571472133,459062615,3.3,1493394229821
571472133,449577913,6.6,1493394229821
571472133,456175766,8.8,1493394229821
571472133,454053715,6.6,1493394229821
571472133,438456264,9.9,1493394229821
571472133,26400928,9.9,1493394229821
571472133,450041114,7.7,1493394229821
571472133,444548569,9.9,1493394229821
571472133,443876504,10.0,1493394229821
571472133,448917520,2.75,1493394229821
571472133,448317043,10.0,1493394229821
571472133,422104188,7.15,1493394229821
571472133,432506735,2.75,1493394229821
571472133,448917397,10.0,1493394229821
571472133,425008424,8.8,1493394229821
571472133,431855955,7.15,1493394229821
571472133,443876149,8.25,1493394229821
571472133,417247166,7.15,1493394229821
571472133,464015745,6.6,1493394229821
571472133,452601809,9.9,1493394229821
571472133,451991176,4.4,1493394229821
571472133,452608766,10.0,1493394229821
571472133,448917809,5.5,1493394229821
571472133,453268580,2.75,1493394229821
571472133,461811982,10.0,1493394229821
571472133,469272092,5.5,1493394229821
571472133,454069614,2.75,1493394229821
571472133,462997749,9.35,1493394229821
571472133,453185196,8.8,1493394229821
571472133,453185577,2.75,1493394229821
571472133,448317255,6.6,1493394229821
571472133,443875554,10.0,1493394229821
571472133,466795409,8.25,1493394229821
571472133,451701228,8.8,1493394229821
571472133,462516175,2.2,1493394229821
571472133,446508903,2.75,1493394229821
571472133,447079659,2.75,1493394229821
571472133,452986217,9.9,1493394229821
571472133,447279070,8.8,1493394229821
571472133,447280057,6.05,1493394229821
571472133,434550027,10.0,1493394229821
571472133,448916426,6.05,1493394229821
571472133,459062602,4.95,1493394229821
571472133,436046930,8.8,1493394229821
571472133,26591720,10.0,1493394229821
571472133,447280065,2.2,1493394229821
571472133,462523101,10.0,1493394229821
571472133,435004123,6.6,1493394229821
571472133,422977925,8.25,1493394229821
571472133,454711628,8.25,1493394229821
571472133,448143052,9.9,1493394229821
571472133,448316360,7.15,1493394229821
571472133,448317054,10.0,1493394229821
571472133,438466185,10.0,1493394229821
571472133,448916850,4.4,1493394229821
571472133,422094802,6.05,1493394229821
571472133,436514481,9.9,1493394229821
571472133,453268918,9.35,1493394229821
571472133,419250776,2.2,1493394229821
571472133,419254233,8.8,1493394229821
571472133,430297257,5.5,1493394229821
571472133,448143074,9.9,1493394229821
571472133,445844611,10.0,1493394229821
571472133,425684990,9.9,1493394229821
571472133,451126988,8.8,1493394229821
571472133,452986258,2.2,1493394229821
571472133,439121568,9.9,1493394229821
571472133,428642972,4.95,1493394229821
571472133,451521061,10.0,1493394229821
571472133,450048121,9.9,1493394229821
571472133,29003752,9.35,1493394229821
571472133,415792266,8.8,1493394229821
571472133,467590719,9.35,1493394229821
571472133,443875464,9.9,1493394229821
571472133,429450414,9.35,1493394229821
571472133,428096008,3.3,1493394229821
571472133,434974175,9.35,1493394229821
571472133,452601827,10.0,1493394229821
571472133,448317254,9.35,1493394229821
571472133,459954857,9.9,1493394229821
571472133,448316106,9.9,1493394229821
571472133,41667237,8.8,1493394229821
571472133,445450187,10.0,1493394229821
571472133,439122612,9.9,1493394229821
571472133,448316084,9.9,1493394229821
571472133,439121934,6.6,1493394229821
571472133,405372741,4.95,1493394229821
571472133,450041206,4.4,1493394229821
571472133,442605283,5.5,1493394229821
571472133,416531530,8.25,1493394229821
571472133,424474486,9.35,1493394229821
571472133,427416438,10.0,1493394229821
571472133,425137182,2.75,1493394229821
571472133,419250220,3.85,1493394229821
571472133,458238833,6.6,1493394229821
571472133,454053718,8.8,1493394229821
571472133,462523339,2.75,1493394229821
571472133,439122624,8.25,1493394229821
571472133,437605626,7.7,1493394229821
571472133,448317042,2.75,1493394229821
571472133,450041306,9.35,1493394229821
571472133,454438131,4.4,1493394229821
571472133,454231666,7.15,1493394229821
571472133,431096181,2.75,1493394229821
571472133,450224723,10.0,1493394229821
571472133,431259969,6.05,1493394229821
571472133,431610123,7.7,1493394229821
571472133,433018458,9.9,1493394229821
571472133,442605106,10.0,1493394229821
571472133,442589129,7.7,1493394229821
571472133,450048215,8.8,1493394229821
571472133,442605108,2.2,1493394229821
571472133,466122105,3.85,1493394229821
571472133,437856998,10.0,1493394229821
571472133,446512854,2.75,1493394229821
571472133,443875448,7.7,1493394229821
571472133,448317905,7.7,1493394229821
571472133,442315521,9.35,1493394229821
571472133,458725214,9.9,1493394229821
571472133,454711566,8.25,1493394229821
571472133,466333413,9.35,1493394229821
571472133,439122595,8.25,1493394229821
571472133,445450439,2.75,1493394229821
571472133,440464377,9.35,1493394229821
571472133,427142516,10.0,1493394229821
571472133,453291413,9.35,1493394229821
571472133,437290543,9.35,1493394229821
571472133,440411417,8.8,1493394229821
571472133,450048123,3.85,1493394229821
571472133,458711457,9.35,1493394229821
571472133,453176785,10.0,1493394229821
571472133,442605300,9.9,1493394229821
571472133,439121581,10.0,1493394229821
571472133,425137337,10.0,1493394229821
571472133,450048017,9.9,1493394229821
571472133,471052257,6.6,1493394229821
571472133,432509748,9.35,1493394229821
571472133,446508998,9.9,1493394229821
571472133,429210121,10.0,1493394229821
571472133,450041305,2.75,1493394229821
571472133,462997805,7.7,1493394229821
571472133,431096081,7.15,1493394229821
571472133,464377984,2.2,1493394229821
571472133,435552837,9.35,1493394229821
571472133,426026132,2.75,1493394229821
571472133,455345079,9.35,1493394229821
571472133,437605861,2.75,1493394229821
571472133,425136195,10.0,1493394229821
571472133,422094226,6.05,1493394229821
571472133,437290403,10.0,1493394229821
571472133,454730784,7.7,1493394229821
571472133,462997841,3.3,1493394229821
571472133,448316289,9.35,1493394229821
571472133,448316224,10.0,1493394229821
571472133,437605122,10.0,1493394229821
571472133,433681983,10.0,1493394229821
571472133,416552433,10.0,1493394229821
571472133,463157770,2.75,1493394229821
571472133,434550621,9.9,1493394229821
571472133,436633293,7.7,1493394229821
571472133,442605109,7.15,1493394229821
571472133,447280938,9.9,1493394229821
571472133,448316100,7.15,1493394229821
571472133,420500930,10.0,1493394229821
571472133,423228539,8.25,1493394229821
571472133,421563539,2.75,1493394229821
571472133,442589391,8.8,1493394229821
571472133,451372057,9.35,1493394229821
571472133,438456603,10.0,1493394229821
571472133,466126024,8.8,1493394229821
571472133,466794478,2.75,1493394229821
571472133,427142521,8.8,1493394229821
571472133,437605844,10.0,1493394229821
571472133,450048228,7.15,1493394229821
571472133,448916723,10.0,1493394229821
571472133,431357795,4.95,1493394229821
571472133,452601855,8.8,1493394229821
571472133,442315655,9.9,1493394229821
571472133,443875534,9.9,1493394229821
571472133,449818667,9.35,1493394229821
571472133,433681999,8.25,1493394229821
571472133,443875473,10.0,1493394229821
571472133,451991175,6.6,1493394229821
571472133,419254131,10.0,1493394229821
571472133,444524673,10.0,1493394229821
571472133,441120279,5.5,1493394229821
571472133,446508969,2.75,1493394229821
571472133,447076664,7.15,1493394229821
571472133,459954735,9.35,1493394229821
571472133,462523442,8.25,1493394229821
571472133,436305132,10.0,1493394229821
571472133,448917907,6.05,1493394229821
571472133,455502464,2.75,1493394229821
571472133,431080617,6.6,1493394229821
571472133,433681307,8.8,1493394229821
571472133,462523074,4.4,1493394229821
571472133,419250113,9.9,1493394229821
571472133,439121940,8.8,1493394229821
571472133,432509769,4.95,1493394229821
571472133,466126266,8.25,1493394229821
571472133,433681313,8.8,1493394229821
571472133,419594617,2.75,1493394229821
571472133,431080073,8.25,1493394229821
571472133,431096126,7.7,1493394229821
571472133,445450254,6.05,1493394229821
571472133,454224758,10.0,1493394229821
571472133,427416434,10.0,1493394229821
571472133,442589038,9.9,1493394229821
571472133,442589075,9.35,1493394229821
571472133,405597730,10.0,1493394229821
571472133,463001680,2.75,1493394229821
571472133,437608111,9.9,1493394229821
571472133,414979689,4.95,1493394229821
571472133,443876484,7.7,1493394229821
571472133,449818653,7.7,1493394229821
571472133,438466221,10.0,1493394229821
571472133,431357493,10.0,1493394229821
571472133,442315536,6.6,1493394229821
571472133,422094454,8.8,1493394229821
571472133,439122593,10.0,1493394229821
571472133,446512923,2.75,1493394229821
619752169,35847388,9.0,1488642865533
619752169,35847559,9.0,1488642865533
619752169,411314681,9.0,1488642865533
619752169,22956421,9.0,1488642865533
619752169,423228325,9.0,1488642865533
619752169,30953009,9.0,1488642865533
619752169,404783205,9.0,1488642865533
619752169,400971144,8.55,1488642865533
619752169,34228719,9.0,1488642865533
619752169,29722263,9.0,1488642865533
619752169,30854130,9.0,1488642865533
619752169,33599620,9.0,1488642865533
619752169,36496695,9.0,1488642865533
619752169,28953033,9.0,1488642865533
619752169,29019227,9.0,1488642865533
619752169,41632466,9.0,1488642865533
619752169,36308236,9.0,1488642865533
619752169,31090993,9.0,1488642865533
619752169,28756834,9.0,1488642865533
619752169,33378243,9.0,1488642865533
619752169,27731239,9.0,1488642865533
619752169,28306220,9.0,1488642865533
619752169,36990266,9.0,1488642865533
619752169,30212890,9.0,1488642865533
619752169,28680438,9.0,1488642865533
619752169,32337668,9.0,1488642865533
619752169,28306668,9.0,1488642865533
619752169,33668983,9.0,1488642865533
619752169,29747517,9.0,1488642865533
619752169,27566922,9.0,1488642865533
619752169,29539262,8.55,1488642865533
619752169,26060065,9.0,1488642865533
619752169,28524618,9.0,1488642865533
619752169,28461430,9.0,1488642865533
619752169,28306554,9.0,1488642865533
619752169,27698939,9.0,1488642865533
619752169,26173033,9.0,1488642865533
619752169,27713920,9.0,1488642865533
619752169,28031119,9.0,1488642865533
619752169,27556211,9.0,1488642865533
619752169,26548584,9.0,1488642865533
619752169,26608879,9.0,1488642865533
619752169,27804336,9.0,1488642865533
619752169,26565006,9.0,1488642865533
619752169,18161816,9.0,1488642865533
619752169,18638057,9.0,1488642865533
619752169,25677802,9.0,1488642865533
619752169,21563184,9.0,1488642865533
619752169,16648232,9.0,1488642865533
619752169,17112299,9.0,1488642865533
54672170,30089279,5.85,1447082312816
54672170,34142505,6.3,1447082312816
54672170,34142506,5.4,1447082312816
54672170,34142507,4.05,1447082312816
54672170,34142508,6.75,1447082312816
54672170,34142509,6.75,1447082312816
54672170,34142510,3.6,1447082312816
54672170,34142511,9.0,1447082312816
54672170,34142512,2.25,1447082312816
54672170,34142513,6.3,1447082312816
54672170,34142514,3.6,1447082312816
54672170,34142515,2.25,1447082312816
54672170,2583035,2.25,1447082312816
54672170,2583040,2.25,1447082312816
54672170,2583045,2.25,1447082312816
54672170,2583049,6.75,1447082312816
54672170,2583053,2.25,1447082312816
54672170,2583056,2.25,1447082312816
54672170,2583060,2.25,1447082312816
54672170,2583065,2.25,1447082312816
54672170,2583070,2.25,1447082312816
54672170,2583075,2.25,1447082312816
54672170,2583079,2.25,1447082312816
54672170,2583082,1.8,1447082312816
54672170,2583085,1.8,1447082312816
54672170,19767722,2.25,1447082312816
54672170,19767723,1.8,1447082312816
54672170,19767724,2.25,1447082312816
54672170,19767725,8.1,1447082312816
54672170,19767726,2.25,1447082312816
54672170,19767727,2.25,1447082312816
54672170,19767728,1.8,1447082312816
54672170,19767729,1.8,1447082312816
54672170,19767730,2.25,1447082312816
54672170,19767731,2.25,1447082312816
54672170,19767732,2.25,1447082312816
54672170,19767709,4.5,1447082312816
54672170,19767710,1.8,1447082312816
54672170,19767711,1.8,1447082312816
54672170,19767712,1.8,1447082312816
54672170,19767713,1.8,1447082312816
54672170,19767714,1.8,1447082312816
54672170,19767715,1.8,1447082312816
54672170,19767716,1.8,1447082312816
54672170,19767717,1.8,1447082312816
54672170,19767718,2.25,1447082312816
54672170,19767719,1.35,1447082312816
54672170,19767720,1.8,1447082312816
54672170,19767721,2.25,1447082312816
54672170,19767733,2.7,1447082312816
54672170,19767734,6.75,1447082312816
54672170,19767735,2.25,1447082312816
54672170,19767736,2.25,1447082312816
54672170,19767737,2.25,1447082312816
54672170,19767738,4.05,1447082312816
54672170,19767739,2.25,1447082312816
54672170,19767740,1.8,1447082312816
54672170,19767741,1.8,1447082312816
54672170,19767742,1.8,1447082312816
54672170,30089278,2.25,1447082312816
54672170,26480492,3.15,1447082312816
54672170,30089281,2.25,1447082312816
54672170,30089287,4.95,1447082312816
54672170,30089280,7.65,1447082312816
54672170,30089282,3.6,1447082312816
54672170,30089286,4.5,1447082312816
54672170,30089285,2.7,1447082312816
54672170,30089289,5.85,1447082312816
54672170,30089277,2.25,1447082312816
54672170,30089283,2.25,1447082312816
54672170,30089284,2.25,1447082312816
54672170,30089288,3.15,1447082312816
3940468,30474384,7.65,1492525403394
3940468,135858,8.55,1492525403394
3940468,308185,8.55,1492525403394
3940468,28577283,9.0,1492525403394
3940468,393697,9.0,1492525403394
3940468,94672,9.0,1492525403394
3940468,224576,4.95,1492525403394
3940468,307900,5.4,1492525403394
3940468,231412,9.0,1492525403394
3940468,256514,6.75,1492525403394
3940468,170749,9.0,1492525403394
3940468,96105,4.95,1492525403394
3940468,169802,7.2,1492525403394
3940468,105207,2.25,1492525403394
3940468,163639,9.0,1492525403394
3940468,166317,9.0,1492525403394
3940468,186315,6.75,1492525403394
3940468,133904,6.3,1492525403394
3940468,144382,7.2,1492525403394
3940468,144378,6.75,1492525403394
3940468,331164,8.55,1492525403394
3940468,5271857,2.25,1492525403394
3940468,144533,2.25,1492525403394
3940468,169794,9.0,1492525403394
3940468,5280334,8.1,1492525403394
3940468,5276250,9.0,1492525403394
3940468,194183,6.75,1492525403394
3940468,195920,6.75,1492525403394
3940468,195913,9.0,1492525403394
